Structure Position, Actual Response
Line A: Structure Position, Actual Response - Global RX (SHIP) [°]
Line B: Structure Position, Actual Response - Global RY (SHIP) [°]
Line C: Structure Position, Actual Response - Global RZ (SHIP) [°]

*Time (s),Line A (°),Line B (°),Line C (°)
49.5,-9.19554615020752,5.84264612197876,0.39754992723465
50,-9.31676769256592,5.41574430465698,0.420883238315582
50.5,-9.41506195068359,4.64875745773315,0.442483216524124
51,-9.48341846466064,3.606041431427,0.460881650447846
51.5,-9.51887607574463,2.38582801818848,0.474736213684082
52,-9.52071762084961,1.10964143276215,0.482908934354782
52.5,-9.48878383636475,-9.13398414850235E-02,0.484636127948761
53,-9.42305850982666,-1.09107530117035,0.479625105857849
53.5,-9.32462596893311,-1.78286051750183,0.468261510133743
54,-9.19740581512451,-2.09120082855225,0.451659023761749
54.5,-9.04961204528809,-1.97982788085938,0.431609094142914
55,-8.89398288726807,-1.45505475997925,0.410290151834488
55.5,-8.74654769897461,-0.564551174640656,0.389862716197968
56,-8.62423801422119,0.60792875289917,0.372030347585678
56.5,-8.54201316833496,1.95106315612793,0.357756286859512
57,-8.51025867462158,3.33662033081055,0.347160309553146
57.5,-8.53289699554443,4.63125133514404,0.339688569307327
58,-8.60664081573486,5.70864343643188,0.334530055522919
58.5,-8.72170543670654,6.46160316467285,0.331065982580185
59,-8.864013671875,6.81364917755127,0.329206019639969
59.5,-9.01847648620605,6.72874784469604,0.329341143369675
60,-9.1720724105835,6.21681070327759,0.331933856010437
60.5,-9.31532669067383,5.33321189880371,0.337092161178589
61,-9.44196605682373,4.17214250564575,0.344341486692429
61.5,-9.54730892181396,2.85520505905151,0.352823257446289
62,-9.62653636932373,1.51746201515198,0.361496478319168
62.5,-9.67388343811035,0.292891949415207,0.369340568780899
63,-9.68329620361328,-0.699457764625549,0.375464737415314
63.5,-9.65033531188965,-1.36784553527832,0.379206299781799
64,-9.57448101043701,-1.65755522251129,0.380287110805511
64.5,-9.46052169799805,-1.55620872974396,0.378927230834961
65,-9.31828784942627,-1.09318470954895,0.375794261693954
65.5,-9.16085338592529,-0.333335012197495,0.371780425310135
66,-9.00203514099121,0.632817804813385,0.367546945810318
66.5,-8.85416698455811,1.70008635520935,0.36335089802742
67,-8.72665214538574,2.75965309143066,0.35895311832428
67.5,-8.62553882598877,3.70958685874939,0.353748470544815
68,-8.55408573150635,4.46419715881348,0.346990823745728
68.5,-8.51385688781738,4.96139287948608,0.338067084550858
69,-8.50590419769287,5.16750478744507,0.32665142416954
69.5,-8.53146457672119,5.07939147949219,0.312837660312653
70,-8.59194469451904,4.72377872467041,0.297146111726761
70.5,-8.68809509277344,4.15377902984619,0.280533611774445
71,-8.81872463226318,3.44262266159058,0.264350026845932
71.5,-8.97947025299072,2.67511057853699,0.250248938798904
72,-9.16216659545898,1.93784332275391,0.239934861660004
72.5,-9.35511684417725,1.30941092967987,0.23479837179184
73,-9.54426002502441,0.851575613021851,0.235534057021141
73.5,-9.71482086181641,0.60262542963028,0.242004334926605
74,-9.85297679901123,0.574033737182617,0.253276705741882
74.5,-9.94713592529297,0.75092750787735,0.267922163009644
75,-9.98874855041504,1.09585750102997,0.284345418214798
75.5,-9.97274684906006,1.55466675758362,0.301031470298767
76,-9.89778995513916,2.06325507164001,0.316720455884933
76.5,-9.76634407043457,2.55471134185791,0.330410599708557
77,-9.58476734161377,2.96653723716736,0.341385841369629
77.5,-9.36337566375732,3.24748516082764,0.349164456129074
78,-9.11631870269775,3.36333203315735,0.353494912385941
78.5,-8.86098289489746,3.30101490020752,0.354337215423584
79,-8.61673069000244,3.07059049606323,0.351810932159424
79.5,-8.40304756164551,2.70420122146606,0.3461594581604
80,-8.2373743057251,2.25189280509949,0.33779713511467
80.5,-8.13319396972656,1.77504122257233,0.327335804700851
81,-8.09887218475342,1.33826386928558,0.315541744232178
81.5,-8.13726997375488,1.00105822086334,0.303266912698746
82,-8.24619007110596,0.810574352741241,0.291225612163544
82.5,-8.41914749145508,0.796309351921082,0.279707849025726
83,-8.64610481262207,0.967127561569214,0.268586456775665
83.5,-8.91408061981201,1.31056272983551,0.257359862327576
84,-9.20766830444336,1.79419636726379,0.245518386363983
84.5,-9.50942993164063,2.36884117126465,0.232863903045654
85,-9.80036067962646,2.97326588630676,0.219770789146423
85.5,-10.0605325698853,3.54047036170959,0.207345142960548
86,-10.270299911499,4.00536632537842,0.197277337312698
86.5,-10.4120645523071,4.31288766860962,0.191567420959473
87,-10.4724397659302,4.42478322982788,0.19209286570549
87.5,-10.4441394805908,4.32388353347778,0.200018480420113
88,-10.3270101547241,4.0154767036438,0.215398162603378
88.5,-10.1280841827393,3.52605032920837,0.23694321513176
89,-9.86083126068115,2.90010118484497,0.262217313051224
89.5,-9.54383563995361,2.19561576843262,0.288078993558884
90,-9.199143409729,1.47839832305908,0.311346799135208
90.5,-8.85052299499512,0.815496981143951,0.329385757446289
91,-8.52172660827637,0.268393099308014,0.340466111898422
91.5,-8.23484706878662,-0.112944461405277,0.343874901533127
92,-8.00888824462891,-0.294270187616348,0.339734464883804
92.5,-7.85865879058838,-0.259307742118835,0.328793823719025
93,-7.79406881332397,-1.03814685717225E-02,0.312142580747604
93.5,-7.81973361968994,0.432230859994888,0.290979415178299
94,-7.9348521232605,1.03213632106781,0.266492575407028
94.5,-8.13326549530029,1.73995804786682,0.239778861403465
95,-8.40369129180908,2.49772000312805,0.211967319250107
95.5,-8.73021602630615,3.24397397041321,0.18439145386219
96,-9.09311771392822,3.91886329650879,0.158793404698372
96.5,-9.46994686126709,4.46849727630615,0.137406378984451
97,-9.83671760559082,4.84847116470337,0.122730255126953
97.5,-10.1691551208496,5.02665233612061,0.117081210017204
98,-10.4441175460815,4.98542642593384,0.122011326253414
98.5,-10.6411714553833,4.72344541549683,0.137865960597992
99,-10.7443256378174,4.25686120986938,0.163502857089043
99.5,-10.7437448501587,3.61957812309265,0.196292042732239
100,-10.6369657516479,2.86158061027527,0.232481226325035
100.5,-10.4293231964111,2.04504609107971,0.267784386873245
101,-10.1334829330444,1.23897981643677,0.298140943050385
101.5,-9.76834678649902,0.51326996088028,0.320420801639557
102,-9.35763549804688,-6.75189644098282E-02,0.332941055297852
102.5,-8.92829990386963,-0.450273990631104,0.335647255182266
103,-8.50882911682129,-0.598685503005981,0.329905688762665
103.5,-8.1274585723877,-0.49713271856308,0.318060159683228
104,-7.81033658981323,-0.152574852108955,0.302699655294418
104.5,-7.57975196838379,0.40584260225296,0.286047965288162
105,-7.45250749588013,1.12946236133575,0.269601106643677
105.5,-7.43869400024414,1.9547199010849,0.254055917263031
106,-7.54091119766235,2.80902624130249,0.239463612437248
106.5,-7.75397396087647,3.61721539497375,0.225546300411224
107,-8.06506443023682,4.30797624588013,0.212064549326897
107.5,-8.45432758331299,4.81979370117188,0.19917856156826
108,-8.89595031738281,5.10601663589478,0.187644749879837
108.5,-9.35979175567627,5.13906908035278,0.178773283958435
109,-9.81360530853271,4.91365623474121,0.173990458250046
109.5,-10.2256641387939,4.44827079772949,0.174141213297844
110,-10.5673131942749,3.78414463996887,0.17901948094368
110.5,-10.8149461746216,2.98166036605835,0.187202215194702
111,-10.9513874053955,2.11519312858582,0.196293547749519
111.5,-10.9666614532471,1.26672470569611,0.203514620661736
112,-10.8585214614868,0.51818323135376,0.206406787037849
112.5,-10.6327962875366,-5.69014735519886E-02,0.203483834862709
113,-10.3034820556641,-0.401264011859894,0.194594919681549
113.5,-9.89241504669189,-0.480212837457657,0.181008890271187
114,-9.42813491821289,-0.285510540008545,0.165025383234024
114.5,-8.94387149810791,0.163655653595924,0.149398922920227
115,-8.47473049163818,0.822637140750885,0.136568039655685
115.5,-8.05455112457275,1.62579774856567,0.128024086356163
116,-7.71291255950928,2.49288153648376,0.123887106776238
116.5,-7.47270679473877,3.33664059638977,0.122967593371868
117,-7.34850835800171,4.07119798660278,0.123171657323837
117.5,-7.34595823287964,4.62073993682861,0.122196204960346
118,-7.46209192276001,4.92775535583496,0.118239380419254
118.5,-7.68636560440063,4.95955038070679,0.110361538827419
119,-8.00215339660645,4.71201133728027,9.86134484410286E-02
119.5,-8.38829612731934,4.21023559570313,8.37602615356445E-02
120,-8.82039642333984,3.50621867179871,6.69158473610878E-02
120.5,-9.27179622650146,2.67380166053772,4.91342730820179E-02
121,-9.71440124511719,1.80112373828888,3.11356652528048E-02
121.5,-10.1196918487549,0.981324970722199,1.31386797875166E-02
122,-10.4603462219238,0.302492141723633,-5.05268108099699E-03
122.5,-10.7125225067139,-0.162099599838257,-2.38070916384459E-02
123,-10.8584270477295,-0.362318247556686,-4.32623438537121E-02
123.5,-10.8884992599487,-0.276934325695038,-6.28827214241028E-02
124,-10.8026342391968,8.40685740113259E-02,-8.13916772603989E-02
124.5,-10.6099309921265,0.680906891822815,-9.68841686844826E-02
125,-10.3270826339722,1.44876849651337,-0.107316844165325
125.5,-9.97592067718506,2.30516171455383,-0.111079797148705
126,-9.5808162689209,3.15892648696899,-0.107490360736847
126.5,-9.1666259765625,3.91999363899231,-9.70717966556549E-02
127,-8.75741291046143,4.50884819030762,-8.15205723047256E-02
127.5,-8.37588691711426,4.86459255218506,-6.34026825428009E-02
128,-8.0432014465332,4.95075702667236,-4.56396602094173E-02
128.5,-7.77851819992066,4.75851774215698,-3.09496354311705E-02
129,-7.59822368621826,4.30741119384766,-2.13933624327183E-02
129.5,-7.51478528976441,3.64371204376221,-1.80638637393713E-02
130,-7.53539180755615,2.83629822731018,-2.09343824535608E-02
130.5,-7.6607666015625,1.96986842155457,-2.89415698498487E-02
131,-7.88434600830078,1.13592112064362,-4.02807258069515E-02
131.5,-8.19223690032959,0.422600090503693,-5.29159940779209E-02
132,-8.56404495239258,-9.51700508594513E-02,-6.51436448097229E-02
132.5,-8.97463321685791,-0.363906741142273,-7.59290307760239E-02
133,-9.39651584625244,-0.35723426938057,-8.51119458675385E-02
133.5,-9.8023738861084,-7.84230455756187E-02,-9.31079834699631E-02
134,-10.1671094894409,0.440536648035049,-0.100527308881283
134.5,-10.4690227508545,1.14314711093903,-0.107745118439198
135,-10.6901588439941,1.95510578155518,-0.114638760685921
135.5,-10.8164148330688,2.79250288009644,-0.120540514588356
136,-10.838002204895,3.57064366340637,-0.124412201344967
136.5,-10.7505207061768,4.21257305145264,-0.125151768326759
137,-10.5564937591553,4.65636587142944,-0.121861018240452
137.5,-10.2666254043579,4.86057472229004,-0.114084504544735
138,-9.90005111694336,4.80763721466064,-0.101952403783798
138.5,-9.48303890228271,4.50532817840576,-8.62885117530823E-02
139,-9.04649066925049,3.98601818084717,-6.85449838638306E-02
139.5,-8.62274265289307,3.30335974693298,-5.05373924970627E-02
140,-8.2422399520874,2.52650237083435,-3.40158827602863E-02
140.5,-7.93083238601685,1.73259079456329,-0.020308431237936
141,-7.70792055130005,0.998759567737579,-1.01167801767588E-02
141.5,-7.58558511734009,0.394720196723938,-3.56585369445384E-03
142,-7.56849098205566,-2.34062876552343E-02,-4.96108783408999E-04
142.5,-7.65439224243164,-0.21770766377449,-7.99086352344602E-04
143,-7.83499097824097,-0.17156295478344,-4.62021492421627E-03
143.5,-8.0969934463501,0.108938775956631,-1.24680483713746E-02
144,-8.42325019836426,0.595469355583191,-2.49637346714735E-02
144.5,-8.79369831085205,1.23999786376953,-0.042630098760128
145,-9.18615627288818,1.97936391830444,-6.55423998832703E-02
145.5,-9.57706356048584,2.74139380455017,-9.29736942052841E-02
146,-9.94251155853272,3.45199537277222,-0.123117253184319
146.5,-10.2596015930176,4.04267883300781,-0.153074562549591
147,-10.5080785751343,4.45771265029907,-0.179244965314865
147.5,-10.6720113754272,4.65997362136841,-0.198006570339203
148,-10.7411031723022,4.63456010818481,-0.20660312473774
148.5,-10.7114315032959,4.38958930969238,-0.203852325677872
149,-10.5854797363281,3.95430850982666,-0.190404444932938
149.5,-10.3716688156128,3.37510871887207,-0.16858035326004
150,-10.0836219787598,2.71012592315674,-0.141752436757088
150.5,-9.73936080932617,2.02314162254334,-0.113611169159412
151,-9.36043930053711,1.37736129760742,-0.087483711540699
151.5,-8.97083473205566,0.829490482807159,-6.58546835184097E-02
152,-8.59551811218262,0.424668997526169,-5.01425340771675E-02
152.5,-8.25879383087158,0.192836359143257,-4.07803878188133E-02
153,-7.98254871368408,0.146798521280289,-3.74764986336231E-02
153.5,-7.78465461730957,0.281956970691681,-3.95410656929016E-02
154,-7.67759227752685,0.577611923217773,-4.62006591260433E-02
154.5,-7.66750288009644,0.999886453151703,-5.67814968526363E-02
155,-7.7537579536438,1.50620639324188,-7.06994831562042E-02
155.5,-7.92924547195435,2.05069923400879,-8.73475074768066E-02
156,-8.1812858581543,2.58918452262878,-0.105920873582363
156.5,-8.49295520782471,3.08278131484985,-0.12529444694519
157,-8.8445348739624,3.49977564811707,-0.144028380513191
157.5,-9.21487712860107,3.81604599952698,-0.160481065511703
158,-9.58246421813965,4.01482105255127,-0.1731026917696
158.5,-9.9263391494751,4.08625173568726,-0.180672034621239
159,-10.2270460128784,4.02725172042847,-0.182406514883041
159.5,-10.4675788879395,3.84193754196167,-0.178085818886757
160,-10.634202003479,3.54216384887695,-0.168045818805695
160.5,-10.7170515060425,3.14740180969238,-0.153144136071205
161,-10.7105417251587,2.68400096893311,-0.134636759757996
161.5,-10.6135873794556,2.18471431732178,-0.114124871790409
162,-10.4299058914185,1.6879768371582,-9.33996513485909E-02
162.5,-10.1683626174927,1.2352329492569,-7.40879401564598E-02
163,-9.84294319152832,0.866421699523926,-5.73772639036179E-02
163.5,-9.47226810455322,0.615066766738892,-0.04389838129282
164,-9.07877922058105,0.50400573015213,-3.37117277085781E-02
164.5,-8.68751049041748,0.542571425437927,-2.65060644596815E-02
165,-8.3244104385376,0.725547850131989,-2.18830499798059E-02
165.5,-8.0142765045166,1.03380119800568,-1.95684544742107E-02
166,-7.77861976623535,1.43643271923065,-1.94952208548784E-02
166.5,-7.63372182846069,1.89416301250458,-2.18721423298121E-02
167,-7.58927536010742,2.36360192298889,-2.70576402544975E-02
167.5,-7.64770889282227,2.80208492279053,-3.54070626199246E-02
168,-7.80439710617065,3.17261528968811,-4.70293574035168E-02
168.5,-8.04848384857178,3.44793105125427,-6.15774840116501E-02
169,-8.36416912078857,3.61276340484619,-7.81155079603195E-02
169.5,-8.73201179504395,3.66401052474976,-9.51613634824753E-02
170,-9.13016223907471,3.60920977592468,-0.110915757715702
170.5,-9.53540992736816,3.46410036087036,-0.123569652438164
171,-9.92413902282715,3.24984812736511,-0.131611406803131
171.5,-10.2733545303345,2.99021720886231,-0.134029775857925
172,-10.5618257522583,2.70903182029724,-0.130402237176895
172.5,-10.7712936401367,2.428142786026,-0.120819605886936
173,-10.8876514434814,2.16585969924927,-0.105842664837837
173.5,-10.9019546508789,1.93583953380585,-0.086396262049675
174,-10.8111057281494,1.74661648273468,-6.37185350060463E-02
174.5,-10.6182222366333,1.60207116603851,-3.92483212053776E-02
175,-10.3327226638794,1.50267708301544,-1.45102748647332E-02
175.5,-9.97014331817627,1.44695615768433,9.05152782797813E-03
176,-9.55152893066406,1.4325704574585,3.01747284829617E-02
176.5,-9.10230541229248,1.45679354667664,4.78528030216694E-02
177,-8.6506814956665,1.51655125617981,6.13216459751129E-02
177.5,-8.2257080078125,1.60839104652405,7.00918436050415E-02
178,-7.8552360534668,1.72848808765411,0.073908343911171
178.5,-7.56396150588989,1.87259304523468,7.28198811411858E-02
179,-7.3718113899231,2.03588557243347,6.72208070755005E-02
179.5,-7.29265451431274,2.21279907226563,5.77903725206852E-02
180,-7.33343935012817,2.39690518379211,4.54616285860538E-02
180.5,-7.49373960494995,2.5809063911438,3.13574858009815E-02
181,-7.76573896408081,2.75678610801697,1.67520027607679E-02
181.5,-8.13456058502197,2.91612100601196,3.10985883697867E-03
182,-8.57899188995361,3.05031800270081,-7.95144215226173E-03
182.5,-9.07239532470703,3.15060377120972,-1.46911898627877E-02
183,-9.58383941650391,3.20795845985413,-1.55442617833614E-02
183.5,-10.0795631408691,3.21342515945435,-9.37032885849476E-03
184,-10.5248832702637,3.15925002098084,4.20007016509771E-03
184.5,-10.8867683410645,3.04091262817383,2.45788786560297E-02
185,-11.1368274688721,2.85917282104492,5.01206703484058E-02
185.5,-11.2541875839233,2.62108302116394,7.83646479249001E-02
186,-11.2277164459229,2.33961510658264,0.106418915092945
186.5,-11.0571889877319,2.03257989883423,0.131509616971016
187,-10.7532529830933,1.72178292274475,0.151437997817993
187.5,-10.336446762085,1.43224215507507,0.164866328239441
188,-9.83547210693359,1.19054543972015,0.171556577086449
188.5,-9.28495121002197,1.02224600315094,0.17231197655201
189,-8.7227611541748,0.948775053024292,0.168664082884789
189.5,-8.18730926513672,0.984318971633911,0.1624775826931
190,-7.71493101119995,1.13336098194122,0.155454024672508
190.5,-7.33751010894775,1.38947892189026,0.148725941777229
191,-7.08046436309814,1.73551380634308,0.142674699425697
191.5,-6.9612603187561,2.14492464065552,0.137004658579826
192,-6.98843240737915,2.5840322971344,0.130983546376228
192.5,-7.16113138198853,3.01485991477966,0.123762764036655
193,-7.4691686630249,3.39829874038696,0.114653341472149
193.5,-7.89347648620606,3.69744610786438,0.10336285084486
194,-8.40705394744873,3.88103723526001,9.01216045022011E-02
194.5,-8.97648906707764,3.92679572105408,7.57410377264023E-02
195,-9.56398773193359,3.82426142692566,6.14975690841675E-02
195.5,-10.1298923492432,3.5765643119812,4.88766320049763E-02
196,-10.6353588104248,3.20082402229309,3.91760468482971E-02
196.5,-11.0449533462524,2.72712540626526,3.31302620470524E-02
197,-11.3291149139404,2.19623875617981,3.06816808879375E-02
197.5,-11.4663619995117,1.65628743171692,3.09675075113773E-02
198,-11.4451780319214,1.15843594074249,3.24478559195995E-02
198.5,-11.2653913497925,0.751748979091644,3.33427786827087E-02
199,-10.9386472702026,0.477793723344803,3.21107432246208E-02
199.5,-10.4877805709839,0.365894585847855,2.77857836335897E-02
200,-9.94493675231934,0.429932147264481,2.02301777899265E-02
200.5,-9.34877395629883,0.667072951793671,9.98002011328936E-03
201,-8.74116706848145,1.05830776691437,-1.88764207996428E-03
201.5,-8.1639289855957,1.57041227817535,-1.41510767862201E-02
202,-7.65588045120239,2.15889406204224,-2.57963985204697E-02
202.5,-7.25041675567627,2.77167367935181,-3.63067239522934E-02
203,-6.97363376617432,3.35341048240662,-4.57736887037754E-02
203.5,-6.84311151504517,3.85032486915588,-5.48570863902569E-02
204,-6.86718416213989,4.21527194976807,-6.45087659358978E-02
204.5,-7.04471588134766,4.41234683990479,-7.54659771919251E-02
205,-7.36519718170166,4.42025709152222,-8.78434255719185E-02
205.5,-7.80898332595825,4.23417901992798,-0.100947380065918
206,-8.34775352478027,3.86609411239624,-0.113500669598579
206.5,-8.9454517364502,3.34411239624023,-0.12404241412878
207,-9.56016540527344,2.71127390861511,-0.131641179323196
207.5,-10.1470308303833,2.02306699752808,-0.136476919054985
208,-10.6619567871094,1.34269332885742,-0.140155553817749
208.5,-11.0657205581665,0.734560787677765,-0.145467162132263
209,-11.3278579711914,0.257034450769424,-0.155566871166229
209.5,-11.4297370910645,-4.39024046063423E-02,-0.17299248278141
210,-11.366042137146,-0.138794735074043,-0.19882544875145
210.5,-11.1447153091431,-1.68386101722717E-02,-0.232293084263802
211,-10.7856359481812,0.313508123159409,-0.270798951387405
211.5,-10.3182344436646,0.825312972068787,-0.310490339994431
212,-9.77854537963867,1.47541213035584,-0.347190022468567
212.5,-9.20600891113281,2.20807814598084,-0.377426296472549
213,-8.64039039611816,2.95990896224976,-0.399214744567871
213.5,-8.11911010742188,3.66550207138062,-0.412441730499268
214,-7.67517232894898,4.26330232620239,-0.418718248605728
214.5,-7.33561897277832,4.70098686218262,-0.420792311429977
215,-7.12045860290527,4.93982553482056,-0.421804219484329
215.5,-7.04181671142578,4.95764636993408,-0.424535363912582
216,-7.10341024398804,4.75031852722168,-0.431020677089691
216.5,-7.30020952224731,4.3320050239563,-0.442330539226532
217,-7.618567943573,3.7345118522644,-0.458638608455658
217.5,-8.03683185577393,3.00577664375305,-0.479476302862167
218,-8.52652645111084,2.20697546005249,-0.504085659980774
218.5,-9.05404853820801,1.4076896905899,-0.531777858734131
219,-9.58278751373291,0.679400265216827,-0.562230110168457
219.5,-10.0756778717041,0.088289700448513,-0.595395445823669
220,-10.4980611801147,-0.311359614133835,-0.631323575973511
220.5,-10.8206148147583,-0.482453346252441,-0.669792771339417
221,-11.0220260620117,-0.408767521381378,-0.710016310214996
221.5,-11.0909595489502,-9.66950282454491E-02,-0.750480115413666
222,-11.0267353057861,0.425128281116486,-0.789100050926209
222.5,-10.8387355804443,1.10843122005463,-0.823624908924103
223,-10.5445823669434,1.88998425006866,-0.852148532867432
223.5,-10.1677513122559,2.69790482521057,-0.87361341714859
224,-9.73512554168701,3.45873260498047,-0.888031899929047
224.5,-9.27508735656738,4.1042652130127,-0.896531581878662
225,-8.81606578826904,4.57744646072388,-0.901087880134583
225.5,-8.38546371459961,4.83701324462891,-0.904137432575226
226,-8.00876331329346,4.86097383499146,-0.908222138881683
226.5,-7.70861721038818,4.64899969100952,-0.915515244007111
227,-7.50379085540771,4.22345447540283,-0.927488148212433
227.5,-7.40794038772583,3.62835669517517,-0.944511771202088
228,-7.42836284637451,2.9256386756897,-0.965801775455475
228.5,-7.56484031677246,2.18862199783325,-0.989590704441071
229,-7.80893230438232,1.49356544017792,-1.01363909244537
229.5,-8.14407730102539,0.910642564296722,-1.03586781024933
230,-8.54664516448975,0.495812147855759,-1.05500864982605
230.5,-8.98804092407227,0.284712463617325,-1.07089912891388
231,-9.43743515014648,0.289249897003174,-1.08435261249542
231.5,-9.86460399627686,0.497092306613922,-1.09679436683655
232,-10.2421283721924,0.873815953731537,-1.10963761806488
232.5,-10.5466089248657,1.36732423305511,-1.12388134002686
