Structure Position, Actual Response
Line A: Structure Position, Actual Response - Global RX (SHIP) [°]
Line B: Structure Position, Actual Response - Global RY (SHIP) [°]
Line C: Structure Position, Actual Response - Global RZ (SHIP) [°]

*Time (s),Line A (°),Line B (°),Line C (°)
14,-9.31185340881348,-8.74930769205093E-02,0.138062357902527
14.5,-9.27392864227295,-0.220917999744415,0.147145584225655
15,-9.23637771606445,-0.322659075260162,0.153402000665665
15.5,-9.20291137695313,-0.38556382060051,0.156906366348267
16,-9.17659187316895,-0.406073927879334,0.15828076004982
16.5,-9.15958976745606,-0.383977293968201,0.158620849251747
17,-9.15306568145752,-0.322220325469971,0.159240633249283
17.5,-9.15722560882569,-0.226701587438583,0.161401569843292
18,-9.17143821716309,-0.10602568089962,0.16613595187664
18.5,-9.19438648223877,2.88429148495197E-02,0.174076437950134
19,-9.22424983978271,0.165060222148895,0.18536913394928
19.5,-9.25881385803223,0.288598448038101,0.199616312980652
20,-9.29547786712646,0.385326445102692,0.215947076678276
20.5,-9.33138942718506,0.442710101604462,0.23321633040905
21,-9.3636999130249,0.451881468296051,0.250193953514099
21.5,-9.38994312286377,0.409062832593918,0.265714049339294
22,-9.40838146209717,0.315956890583038,0.278849720954895
22.5,-9.41807556152344,0.179420500993729,0.288952052593231
23,-9.41874980926514,1.12101286649704E-02,0.295627504587173
23.5,-9.41054821014404,-0.172393813729286,0.298797637224197
24,-9.39392185211182,-0.351694196462631,0.298774093389511
24.5,-9.36961936950684,-0.505453646183014,0.296235173940659
25,-9.33878326416016,-0.613318979740143,0.292155712842941
25.5,-9.30305290222168,-0.658487439155579,0.287656009197235
26,-9.26460647583008,-0.630107879638672,0.283840090036392
26.5,-9.22614002227783,-0.524965941905975,0.281807065010071
27,-9.19078922271729,-0.348330587148666,0.282545357942581
27.5,-9.16193294525146,-0.114018976688385,0.286858946084976
28,-9.14292430877686,0.156172066926956,0.295259147882462
28.5,-9.1366605758667,0.43374091386795,0.307817667722702
29,-9.14505577087402,0.68576180934906,0.324137032032013
29.5,-9.16848468780518,0.878394901752472,0.343413203954697
30,-9.20537662506104,0.981457829475403,0.36458170413971
30.5,-9.2522144317627,0.973177433013916,0.386393189430237
31,-9.30385494232178,0.843963801860809,0.407428592443466
31.5,-9.35418701171875,0.59877222776413,0.426178246736526
32,-9.39693069458008,0.258074581623077,0.441162258386612
32.5,-9.42656326293945,-0.143280878663063,0.451064676046372
33,-9.4390115737915,-0.559726715087891,0.454988479614258
33.5,-9.43210697174072,-0.940488159656525,0.452684074640274
34,-9.40560722351074,-1.2356926202774,0.444602400064468
34.5,-9.3610668182373,-1.40219593048096,0.431944131851196
35,-9.30165863037109,-1.40891313552856,0.416531831026077
35.5,-9.23222255706787,-1.24137532711029,0.400770872831345
36,-9.15926933288574,-0.904827058315277,0.387331187725067
36.5,-9.09072875976563,-0.425512373447418,0.378788113594055
37,-9.03514194488525,0.150311514735222,0.377184599637985
37.5,-9.00034999847412,0.760241389274597,0.383675456047058
38,-8.99189949035645,1.33255970478058,0.398311704397202
38.5,-9.01168632507324,1.79502940177917,0.420228898525238
39,-9.05731678009033,2.0841920375824,0.447925209999084
39.5,-9.12247753143311,2.15380811691284,0.479480147361755
40,-9.19809627532959,1.98135697841644,0.51261967420578
40.5,-9.27407455444336,1.57191967964172,0.544728398323059
41,-9.34103012084961,0.958655774593353,0.572950780391693
41.5,-9.39156246185303,0.199592769145966,0.594526886940002
42,-9.4207878112793,-0.628677904605865,0.6072136759758
42.5,-9.42613983154297,-1.43906962871552,0.609645009040833
43,-9.40666580200195,-2.14256501197815,0.601574003696442
43.5,-9.36251735687256,-2.65709543228149,0.583975672721863
44,-9.29501438140869,-2.91655659675598,0.559035658836365
44.5,-9.20728015899658,-2.87894940376282,0.529946982860565
45,-9.10507297515869,-2.53230786323547,0.500528216362
45.5,-8.99711894989014,-1.89744412899017,0.474659472703934
46,-8.89461612701416,-1.02700638771057,0.455551892518997
46.5,-8.80986213684082,-8.51727498229593E-04,0.44528603553772
47,-8.7541971206665,1.0816957950592,0.444612503051758
47.5,-8.7359504699707,2.11174201965332,0.453111708164215
48,-8.75894260406494,2.98175668716431,0.469432502985001
48.5,-8.82178401947021,3.59611845016479,0.491649121046066
49,-8.91822910308838,3.8803014755249,0.517705857753754
49.5,-9.03852272033691,3.78872084617615,0.545580863952637
50,-9.17138385772705,3.31172800064087,0.573250710964203
50.5,-9.3059778213501,2.48018741607666,0.598878383636475
51,-9.43300437927246,1.36498498916626,0.620906412601471
51.5,-9.54428291320801,0.070815235376358,0.6380495429039
52,-9.6314697265625,-1.27473509311676,0.649237930774689
52.5,-9.68519973754883,-2.53506922721863,0.653613686561584
53,-9.69563388824463,-3.57956910133362,0.650540351867676
53.5,-9.65458202362061,-4.29799032211304,0.639827787876129
54,-9.55847072601318,-4.61251497268677,0.622080326080322
54.5,-9.41085052490235,-4.48593473434448,0.598852932453156
55,-9.22335624694824,-3.92528581619263,0.572621583938599
55.5,-9.01456642150879,-2.98091554641724,0.546374559402466
56,-8.8071756362915,-1.74117076396942,0.522981107234955
56.5,-8.62425708770752,-0.323379218578339,0.504565536975861
57,-8.48570156097412,1.13755476474762,0.492056280374527
57.5,-8.40542888641357,2.50175094604492,0.485171765089035
58,-8.38988494873047,3.63726782798767,0.482795596122742
58.5,-8.43799591064453,4.43268632888794,0.483533591032028
59,-8.54260349273682,4.80874681472778,0.486295491456985
59.5,-8.69293308258057,4.72779321670532,0.490567088127136
60,-8.87708377838135,4.19899320602417,0.496337205171585
60.5,-9.08340740203857,3.2778697013855,0.503753364086151
61,-9.30045318603516,2.05995464324951,0.512860476970673
61.5,-9.51583290100098,0.669870734214783,0.523459851741791
62,-9.71500396728516,-0.752200186252594,0.534963607788086
62.5,-9.88105964660645,-2.06494307518005,0.546340465545654
63,-9.99617290496826,-3.14026284217834,0.556143522262573
63.5,-10.0447540283203,-3.87691235542297,0.562799215316772
64,-10.0174188613892,-4.21196889877319,0.565127432346344
64.5,-9.9139289855957,-4.1277904510498,0.5628462433815
65,-9.74373245239258,-3.65236139297485,0.556776821613312
65.5,-9.52388286590576,-2.85289669036865,0.548473834991455
66,-9.27551651000977,-1.8251439332962,0.539620578289032
66.5,-9.02033996582031,-0.68123459815979,0.531459987163544
67,-8.77798271179199,0.462378084659576,0.524464666843414
67.5,-8.56461715698242,1.49619662761688,0.518382668495178
68,-8.39273548126221,2.32755923271179,0.512418150901794
68.5,-8.27165222167969,2.88842129707336,0.505597054958344
69,-8.20816707611084,3.14052605628967,0.497077375650406
69.5,-8.20694160461426,3.07773160934448,0.48647403717041
70,-8.27033710479736,2.72543144226074,0.474003404378891
70.5,-8.39766597747803,2.1370644569397,0.460566818714142
71,-8.58417129516602,1.38780844211578,0.447701126337051
71.5,-8.82019901275635,0.565938115119934,0.437346547842026
72,-9.09095287322998,-0.23717100918293,0.431439757347107
72.5,-9.37727355957031,-0.937281489372253,0.43144553899765
73,-9.65737819671631,-1.46671509742737,0.43793261051178
73.5,-9.90923500061035,-1.78166687488556,0.450458228588104
74,-10.1130104064941,-1.86609137058258,0.467671394348145
74.5,-10.2529344558716,-1.73149144649506,0.487661331892014
75,-10.3184251785278,-1.41304218769073,0.508459329605103
75.5,-10.3044881820679,-0.96349048614502,0.52827000617981
76,-10.2117538452148,-0.446280419826508,0.545718550682068
76.5,-10.0461616516113,7.14688375592232E-02,0.559872329235077
77,-9.81851959228516,0.526017129421234,0.570211172103882
77.5,-9.54397201538086,0.863753020763397,0.576534152030945
78,-9.24128246307373,1.0469822883606,0.578895092010498
78.5,-8.93173503875732,1.05810964107513,0.577505946159363
79,-8.63758182525635,0.901630342006683,0.57273542881012
79.5,-8.38016223907471,0.603325545787811,0.565102934837341
80,-8.17795372009277,0.206524714827538,0.555356442928314
80.5,-8.04493618011475,-0.23373307287693,0.544422090053558
81,-7.9896149635315,-0.657777547836304,0.533381581306458
81.5,-8.0148458480835,-1.00872492790222,0.523314297199249
82,-8.11829662322998,-1.23918521404266,0.515051245689392
82.5,-8.29318237304688,-1.31641018390656,0.508905649185181
83,-8.5290355682373,-1.2254923582077,0.504618406295776
83.5,-8.81240463256836,-0.970689654350281,0.501467406749725
84,-9.12746334075928,-0.574947893619537,0.498527884483337
84.5,-9.45653820037842,-7.77511596679688E-02,0.495087444782257
85,-9.78056526184082,0.468464434146881,0.490905702114105
85.5,-10.0796213150024,1.00342297554016,0.486405044794083
86,-10.3336982727051,1.46569395065308,0.482655167579651
86.5,-10.524019241333,1.80021274089813,0.481180906295776
87,-10.6348876953125,1.96505975723267,0.483612835407257
87.5,-10.6556205749512,1.93626022338867,0.49125462770462
88,-10.5820274353027,1.7101936340332,0.504508018493652
88.5,-10.4171285629272,1.30358254909515,0.522634088993073
89,-10.1709470748901,0.751437425613403,0.543765723705292
89.5,-9.85962772369385,0.103482119739056,0.565252304077148
90,-9.50398921966553,-0.580669045448303,0.584248483181
90.5,-9.12785243988037,-1.23738753795624,0.598287343978882
91,-8.75623035430908,-1.80540192127228,0.605758309364319
91.5,-8.41355037689209,-2.2317111492157,0.606085538864136
92,-8.12206268310547,-2.47621059417725,0.599657475948334
92.5,-7.90049028396606,-2.51474213600159,0.587581813335419
93,-7.76307344436646,-2.34068465232849,0.571362972259521
93.5,-7.71894454956055,-1.96531689167023,0.552567839622498
94,-7.77175378799439,-1.41699409484863,0.532546103000641
94.5,-7.91948556900024,-0.738933682441711,0.512297809123993
95,-8.15443801879883,1.43954623490572E-02,0.492537498474121
95.5,-8.46348190307617,0.781876146793365,0.473933756351471
96,-8.82862949371338,1.50072491168976,0.4574094414711
96.5,-9.22792530059814,2.11132669448853,0.44438162446022
97,-9.63660049438477,2.56165361404419,0.436718463897705
97.5,-10.0284566879272,2.8111937046051,0.436397403478622
98,-10.3774290084839,2.83426690101624,0.444930553436279
98.5,-10.6592645645142,2.62256264686584,0.462866604328156
99,-10.8533630371094,2.18686866760254,0.489422827959061
99.5,-10.9446172714233,1.55768120288849,0.522302269935608
100,-10.9248199462891,0.783823013305664,0.557907044887543
100.5,-10.7934017181396,-7.12995082139969E-02,0.591878533363342
101,-10.5573272705078,-0.935148417949676,0.619858682155609
101.5,-10.2304010391235,-1.73228442668915,0.638321816921234
102,-9.83225059509277,-2.39098072052002,0.645241022109985
102.5,-9.38719749450684,-2.84991478919983,0.640441477298737
103,-8.92303085327148,-3.06426239013672,0.625556766986847
103.5,-8.46954917907715,-3.01048159599304,0.603586733341217
104,-8.05681133270264,-2.68923664093018,0.57817542552948
104.5,-7.71311235427857,-2.12602496147156,0.552761018276215
105,-7.46288061141968,-1.36920309066772,0.529982447624207
105.5,-7.32478952407837,-0.485528588294983,0.511321306228638
106,-7.31026029586792,0.446169078350067,0.497067868709564
106.5,-7.42255687713623,1.34229552745819,0.486627250909805
107,-7.65637159347534,2.12199831008911,0.47901776432991
107.5,-7.99797916412354,2.71421718597412,0.473392844200134
108,-8.4259614944458,3.06383442878723,0.469500541687012
108.5,-8.91250991821289,3.13675022125244,0.467884510755539
109,-9.42541599273682,2.9237174987793,0.469526320695877
109.5,-9.9305362701416,2.4421648979187,0.475131273269653
110,-10.394250869751,1.7351279258728,0.484565854072571
110.5,-10.785530090332,0.867351830005646,0.496505498886108
111,-11.0775375366211,-0.080462858080864,0.508460462093353
111.5,-11.2488508224487,-1.01862478256226,0.517226278781891
112,-11.2846593856812,-1.856605052948,0.519634366035461
112.5,-11.1782398223877,-2.51199984550476,0.513312339782715
113,-10.9324340820313,-2.91921401023865,0.4973424077034
113.5,-10.5607433319092,-3.03673315048218,0.472711265087128
114,-10.0874042510986,-2.85199046134949,0.442121833562851
114.5,-9.54592418670654,-2.38307285308838,0.4095179438591
115,-8.97614192962646,-1.67695546150208,0.379091441631317
115.5,-8.42030811309814,-0.804616272449493,0.354238867759705
116,-7.91901206970215,0.146189212799072,0.336791127920151
116.5,-7.50760316848755,1.07960534095764,0.326692700386047
117,-7.21357011795044,1.90103888511658,0.32224839925766
117.5,-7.05503606796265,2.52661848068237,0.320847004652023
118,-7.04032850265503,2.89203500747681,0.319854497909546
118.5,-7.16836547851562,2.9595582485199,0.317299962043762
119,-7.42954349517822,2.72213554382324,0.312248766422272
119.5,-7.80677461624146,2.20413160324097,0.304834961891174
120,-8.27647686004639,1.45893061161041,0.295908778905869
120.5,-8.80938053131104,0.563758194446564,0.286540657281876
121,-9.37141513824463,-0.387919068336487,0.277538895606995
121.5,-9.92490005493164,-1.29582476615906,0.268986254930496
122,-10.4306373596191,-2.06328344345093,0.26006805896759
122.5,-10.8510046005249,-2.60768842697144,0.249389603734016
123,-11.1538372039795,-2.86993384361267,0.235516056418419
123.5,-11.3163270950317,-2.82153153419495,0.217764541506767
124,-11.3278913497925,-2.46819877624512,0.196760162711144
124.5,-11.1911582946777,-1.84912705421448,0.174543723464012
125,-10.9207763671875,-1.03214025497437,0.154024243354797
125.5,-10.5406293869019,-0.105696886777878,0.138190299272537
126,-10.080358505249,0.831049859523773,0.129233449697495
126.5,-9.57226467132568,1.67899787425995,0.128020390868187
127,-9.04912853240967,2.34956026077271,0.133849650621414
127.5,-8.54292106628418,2.77372074127197,0.144657447934151
128,-8.08395195007324,2.90869760513306,0.157558158040047
128.5,-7.69998407363892,2.74170827865601,0.169569879770279
129,-7.41497564315796,2.29078793525696,0.178273007273674
129.5,-7.24749231338501,1.60292172431946,0.182345300912857
130,-7.20906257629395,0.749585390090942,0.181774407625198
130.5,-7.30276918411255,-0.18026140332222,0.177738428115845
131,-7.52239751815796,-1.0893691778183,0.172194182872772
131.5,-7.85240411758423,-1.88260054588318,0.167266130447388
132,-8.26889419555664,-2.47724533081055,0.164552122354507
132.5,-8.74169254302979,-2.81199836730957,0.16465437412262
133,-9.23728656768799,-2.85364842414856,0.167065501213074
133.5,-9.72222423553467,-2.60064101219177,0.170476213097572
134,-10.1659746170044,-2.08283066749573,0.17337754368782
134.5,-10.5426664352417,-1.3573625087738,0.174591645598412
135,-10.8316278457642,-0.501586139202118,0.173640727996826
135.5,-11.0172424316406,0.395710647106171,0.170870155096054
136,-11.0889091491699,1.24366581439972,0.167275920510292
136.5,-11.0416498184204,1.95849978923798,0.164183974266052
137,-10.8773040771484,2.47157049179077,0.162836268544197
137.5,-10.6057195663452,2.73551440238953,0.164125859737396
138,-10.2451343536377,2.72818565368652,0.168371990323067
138.5,-9.82111072540283,2.45432615280151,0.175278946757317
139,-9.36417388916016,1.94480013847351,0.183968782424927
139.5,-8.90672779083252,1.25314092636108,0.193229928612709
140,-8.47993564605713,0.449575871229172,0.201866880059242
140.5,-8.11110401153564,-0.386740624904633,0.209012061357498
141,-7.82195472717285,-1.1759387254715,0.214342579245567
141.5,-7.62774181365967,-1.84488642215729,0.218029215931892
142,-7.53701400756836,-2.33337140083313,0.220508381724358
142.5,-7.55181932449341,-2.59880137443543,0.222115427255631
143,-7.66822719573975,-2.61936235427856,0.222796857357025
143.5,-7.87703037261963,-2.395592212677,0.221954673528671
144,-8.1645679473877,-1.9501690864563,0.218627512454987
144.5,-8.51353931427002,-1.3257737159729,0.211678430438042
145,-8.90372943878174,-0.58124190568924,0.200144827365875
145.5,-9.31272029876709,0.213594138622284,0.183711424469948
146,-9.71677780151367,0.984170079231262,0.163096234202385
146.5,-10.0919637680054,1.65825200080872,0.140219241380692
147,-10.4155216217041,2.17311882972717,0.118071042001247
147.5,-10.6674785614014,2.48199963569641,0.100086398422718
148,-10.83216381073,2.55878663063049,8.93708243966103E-02
148.5,-10.8993682861328,2.40022158622742,0.087870180606842
149,-10.8649530410767,2.02538132667542,9.58765149116516E-02
149.5,-10.7309169769287,1.47289061546326,0.111944638192654
150,-10.5051488876343,0.796530663967133,0.13326632976532
150.5,-10.2009897232056,5.98528683185577E-02,0.156344711780548
151,-9.83662891387939,-0.669784307479858,0.177721798419952
151.5,-9.43425941467285,-1.32740783691406,0.194636180996895
152,-9.01881790161133,-1.85634636878967,0.205433756113052
152.5,-8.61646366119385,-2.21322321891785,0.209711134433746
153,-8.25284671783447,-2.37150073051453,0.208112925291061
153.5,-7.95134258270264,-2.32333493232727,0.201946139335632
154,-7.73140525817871,-2.07969188690186,0.192722171545029
154.5,-7.60711145401001,-1.66863119602203,0.181748881936073
155,-7.58604431152344,-1.13171947002411,0.169950470328331
155.5,-7.66876840591431,-0.518965542316437,0.157855272293091
156,-7.84902381896973,0.116740129888058,0.145762115716934
156.5,-8.11452007293701,0.724566280841827,0.133993625640869
157,-8.44810199737549,1.25943851470947,0.123102352023125
157.5,-8.82913494110107,1.68440639972687,0.113937586545944
158,-9.23482608795166,1.97201073169708,0.107534989714623
158.5,-9.64149951934814,2.10498905181885,0.104945480823517
159,-10.0258588790894,2.07658863067627,0.106983482837677
159.5,-10.3662166595459,1.89078974723816,0.114038370549679
160,-10.6435117721558,1.56226170063019,0.125933319330215
160.5,-10.8420886993408,1.1155731678009,0.14193594455719
161,-10.9501991271973,0.583632946014404,0.160778045654297
161.5,-10.9603576660156,5.95852173864841E-03,0.180728629231453
162,-10.86962890625,-0.572920143604279,0.199781477451324
162.5,-10.6801061630249,-1.10611522197723,0.216007918119431
163,-10.3995065689087,-1.54870271682739,0.227934807538986
163.5,-10.0414896011353,-1.86247968673706,0.234823003411293
164,-9.62561225891113,-2.02013421058655,0.236769691109657
164.5,-9.17674732208252,-2.00830984115601,0.234598696231842
165,-8.72374057769775,-1.82928001880646,0.229552894830704
165.5,-8.29726791381836,-1.50104296207428,0.222941637039185
166,-7.92712354660034,-1.05561351776123,0.215852811932564
166.5,-7.63947772979736,-0.535626649856567,0.208899930119514
167,-7.45453596115112,1.02805066853762E-02,0.202176108956337
167.5,-7.38495492935181,0.532713115215302,0.195339471101761
168,-7.43517827987671,0.986862778663635,0.187878891825676
168.5,-7.60160255432129,1.33721578121185,0.179445758461952
169,-7.87336397171021,1.56074714660645,0.170140668749809
169.5,-8.23347759246826,1.6481477022171,0.160639315843582
170,-8.660080909729,1.60323905944824,0.152166500687599
170.5,-9.12765693664551,1.44109165668488,0.146210312843323
171,-9.60826206207275,1.1853654384613,0.144138380885124
171.5,-10.0728378295898,0.865126073360443,0.14694119989872
172,-10.4926586151123,0.511503398418427,0.15500020980835
172.5,-10.8409824371338,0.154614463448524,0.16807946562767
173,-11.0947065353394,-0.179007887840271,0.185371413826942
173.5,-11.2360038757324,-0.468430548906326,0.205622747540474
174,-11.2536554336548,-0.699611604213715,0.227303892374039
174.5,-11.1439599990845,-0.865623652935028,0.248763203620911
175,-10.9111652374268,-0.965730607509613,0.268429309129715
175.5,-10.5675363540649,-1.00371313095093,0.284994095563889
176,-10.1329402923584,-0.986084997653961,0.297543257474899
176.5,-9.63386154174805,-0.920693933963776,0.305604666471481
177,-9.10181617736816,-0.815875470638275,0.309100896120071
177.5,-8.57118892669678,-0.679955899715424,0.308332711458206
178,-8.07678127288818,-0.520859837532043,0.303837031126022
178.5,-7.65129852294922,-0.345796197652817,0.296313375234604
179,-7.32309913635254,-0.161133602261543,0.286599189043045
179.5,-7.11434364318848,2.75100339204073E-02,0.275617778301239
180,-7.03965425491333,0.214965090155602,0.264323830604553
180.5,-7.10528707504272,0.396026521921158,0.253643989562988
181,-7.30879831314087,0.56493616104126,0.244486600160599
181.5,-7.63921737670898,0.715045511722565,0.23776051402092
182,-8.07758712768555,0.838731348514557,0.234448328614235
182.5,-8.59784507751465,0.927452087402344,0.235678002238274
183,-9.16800212860107,0.972017228603363,0.242539644241333
183.5,-9.75167179107666,0.963333606719971,0.255839109420776
184,-10.3100156784058,0.893785178661346,0.275769680738449
184.5,-10.8042697906494,0.759169161319733,0.301565140485764
185,-11.1987209320068,0.560695111751556,0.331352710723877
185.5,-11.4638299942017,0.30617082118988,0.362330824136734
186,-11.5789365768433,9.85365360975266E-03,0.391106367111206
186.5,-11.5342311859131,-0.308712214231491,0.414347499608994
187,-11.3315105438232,-0.626108765602112,0.429335325956345
187.5,-10.9837884902954,-0.916297554969788,0.434488952159882
188,-10.5141458511353,-1.1523768901825,0.429642975330353
188.5,-9.95398807525635,-1.30925118923187,0.416051208972931
189,-9.34079456329346,-1.36664414405823,0.396098732948303
189.5,-8.71552562713623,-1.31193923950195,0.372813850641251
190,-8.11986827850342,-1.14241850376129,0.349265158176422
190.5,-7.59345865249634,-0.866389989852905,0.327920913696289
191,-7.17128705978394,-0.502941012382507,0.310318291187286
191.5,-6.88147115707397,-0.080416351556778,0.296899110078812
192,-6.7435736656189,0.366127490997314,0.287225931882858
192.5,-6.76751565933228,0.798096179962158,0.280307441949844
193,-6.95309638977051,1.17672550678253,0.274983286857605
193.5,-7.28996276855469,1.46635830402374,0.270285367965698
194,-7.75807476043701,1.63754212856293,0.265617877244949
194.5,-8.32868099212646,1.66993868350983,0.260891109704971
195,-8.96578311920166,1.55484712123871,0.256452649831772
195.5,-9.62817764282227,1.29684638977051,0.25296813249588
196,-10.2718906402588,0.914107501506806,0.251025557518005
196.5,-10.8528900146484,0.437233179807663,0.250854134559631
197,-11.3299407958984,-9.32332649827003E-02,0.252000123262405
197.5,-11.6675539016724,-0.630309998989105,0.253269672393799
198,-11.8389186859131,-1.12472462654114,0.252852499485016
198.5,-11.8286533355713,-1.52948617935181,0.248703762888908
199,-11.6348457336426,-1.80459594726563,0.239036455750465
199.5,-11.2698726654053,-1.92134308815002,0.222865924239159
200,-10.7596035003662,-1.86543309688568,0.200306937098503
200.5,-10.1410474777222,-1.6384813785553,0.172598317265511
201,-9.45883750915527,-1.25779116153717,0.141855180263519
201.5,-8.76126861572266,-0.75464928150177,0.110606893897057
202,-8.09651565551758,-0.171494722366333,8.12657028436661E-02
202.5,-7.50927066802979,0.441598862409592,5.56562095880508E-02
203,-7.03806638717651,1.03091752529144,3.47023345530033E-02
203.5,-6.71325731277466,1.54347562789917,1.83965843170881E-02
204,-6.55560350418091,1.93165349960327,5.91611210256815E-03
204.5,-6.57542181015015,2.15770506858826,-3.92225384712219E-03
205,-6.77216339111328,2.19735074043274,-0.012146383523941
205.5,-7.13430690765381,2.04206395149231,-1.91385764628649E-02
206,-7.63951635360718,1.69995260238647,-2.45340317487717E-02
206.5,-8.25522994995117,1.19545233249664,-2.75086518377066E-02
207,-8.93994140625,0.568125367164612,-0.027389083057642
207.5,-9.64552402496338,-0.129421323537827,-2.43882518261671E-02
208,-10.3206338882446,-0.83532577753067,-0.020179757848382
208.5,-10.9148960113525,-1.48426628112793,-1.79446265101433E-02
209,-11.383526802063,-2.01436352729797,-2.18004714697599E-02
209.5,-11.691686630249,-2.37381958961487,-3.57080101966858E-02
210,-11.8176698684692,-2.52592778205872,-6.23312927782536E-02
210.5,-11.7545833587646,-2.45217680931091,-0.102192908525467
211,-11.5104484558105,-2.15397620201111,-0.153271108865738
211.5,-11.1069068908691,-1.6529712677002,-0.211318925023079
212,-10.5767669677734,-0.989672243595123,-0.270800650119781
212.5,-9.960693359375,-0.220244109630585,-0.326113849878311
213,-9.30353450775146,0.588373839855194,-0.372861266136169
213.5,-8.65077209472656,1.36455905437469,-0.408707410097122
214,-8.04552745819092,2.03863668441772,-0.433652132749558
214.5,-7.52619171142578,2.54933929443359,-0.449715673923492
215,-7.12471103668213,2.84938979148865,-0.460093557834625
215.5,-6.86529016494751,2.90964913368225,-0.468228161334992
216,-6.76333236694336,2.72149157524109,-0.476987659931183
216.5,-6.82462882995605,2.29740405082703,-0.488159716129303
217,-7.04480600357056,1.67010176181793,-0.50242155790329
217.5,-7.40925025939941,0.890488862991333,-0.519558072090149
218,-7.89357566833496,2.44007743895054E-02,-0.538920521736145
218.5,-8.46475219726563,-0.852345168590546,-0.559929668903351
219,-9.08290958404541,-1.66071534156799,-0.582522690296173
219.5,-9.70390510559082,-2.326327085495,-0.607270658016205
220,-10.2825860977173,-2.78710031509399,-0.635210752487183
220.5,-10.77663230896,-2.99953460693359,-0.667470932006836
221,-11.1505060195923,-2.94309759140015,-0.704649746417999
221.5,-11.3789625167847,-2.62245631217957,-0.746369481086731
222,-11.4493684768677,-2.06724762916565,-0.791032314300537
222.5,-11.3622970581055,-1.32929182052612,-0.836152911186218
223,-11.130313873291,-0.477506846189499,-0.878908753395081
223.5,-10.7754850387573,0.408942729234695,-0.916833400726318
224,-10.3264427185059,1.2485032081604,-0.948436319828033
224.5,-9.81568336486816,1.96510195732117,-0.973528027534485
225,-9.27746105194092,2.49511313438416,-0.993126153945923
225.5,-8.74618339538574,2.79280209541321,-1.00921702384949
226,-8.25501441955566,2.83403325080872,-1.02414321899414
226.5,-7.83446455001831,2.61830949783325,-1.04012441635132
227,-7.51087808609009,2.16916704177856,-1.05871295928955
227.5,-7.30479097366333,1.53267788887024,-1.08048284053802
228,-7.22936677932739,0.773619830608368,-1.1048356294632
228.5,-7.28906106948853,-3.08413933962584E-02,-1.13010001182556
229,-7.47877979278564,-0.799428105354309,-1.15399396419525
229.5,-7.78382205963135,-1.45584940910339,-1.17428135871887
230,-8.18083381652832,-1.93737101554871,-1.1895717382431
230.5,-8.63989353179932,-2.20168709754944,-1.19979846477509
231,-9.12746238708496,-2.23124027252197,-1.2062976360321
231.5,-9.60966014862061,-2.0345287322998,-1.21141266822815
232,-10.0551633834839,-1.6443657875061,-1.21771931648254
232.5,-10.4370174407959,-1.11355340480804,-1.22737896442413
233,-10.7333269119263,-0.508419692516327,-1.24170303344727
233.5,-10.927339553833,9.92155522108078E-02,-1.26112377643585
234,-11.0076332092285,0.640921235084534,-1.28549921512604
234.5,-10.9689025878906,1.06009924411774,-1.31453895568848
235,-10.8132667541504,1.31824827194214,-1.34791529178619
235.5,-10.5511722564697,1.39820551872253,-1.38532412052155
236,-10.2012948989868,1.3045734167099,-1.42634952068329
236.5,-9.78909587860107,1.06180059909821,-1.47029554843903
